protein	cancer	group	nsnp_colocalization	h0	h1	h2	h3	h4
16035_8_FLT4_VEGF_sR3	rectal	Female	5308	1.91019136566992e-49	0.976731425294805	7.77426510969541e-52	0.00397499466984021	0.019293580035353
16049_43_OLR1_OLR1	rectal	Female	4552	3.49480200477024e-27	0.960171660960652	6.62303376063403e-30	0.00181925069731757	0.0380090883420315
16057_6_IGF2R_IGF_II_receptor	rectal	Female	6099	0	0.981702866475401	0	0.00219723610175784	0.0160998974229179
16060_99_NID2_NID2	rectal	Female	6307	0	0.961557898154132	0	0.00555328901727942	0.032888812828696
16070_7_WIF1_WIF_1	rectal	Female	3750	4.10908374090883e-06	0.986961815437653	9.88997836869782e-09	0.00237536970432021	0.0106586958843071
16079_2_TEC_TEC	rectal	Female	4222	1.1558158387055e-32	0.970876797519998	2.040023518971e-34	0.0171359275375568	0.0119872749424433
16288_17_EPHA4_EPHA4	rectal	Female	4981	2.02682746975438e-38	0.984882365235817	4.8968484767026e-41	0.00237936459769898	0.0127382701664881
16296_43_LGR5_LGR5	rectal	Female	5270	2.14671752625341e-05	0.953460011700052	5.98445561996658e-08	0.00265754459339734	0.0438609166867317
16300_4_TREM2_TREM2	rectal	Female	6354	1.23803508037437e-232	0.947271409953407	3.55990410637401e-235	0.00272332856549188	0.0500052614810552
16302_11_BPIFA2_SPLC2	rectal	Female	3782	1.16165230480389e-12	0.961750558411503	1.75483068141762e-15	0.00145248447241315	0.0367969571149194
16307_22_UNC5D_UNC5H4	rectal	Female	4286	9.14880193815106e-27	0.971269771429091	1.50411257543059e-29	0.00159654875748116	0.0271336798134261
16309_30_DKKL1_Soggy_1	rectal	Female	5273	0.00505532650548408	0.981227042856387	1.39050740079157e-05	0.00269883227154532	0.0110048932925759
16318_12_ACVRL1_ALK_1	rectal	Female	6198	3.13211021478701e-106	0.978978169869795	7.24463828999018e-109	0.00226420998587011	0.0187576201443472
16322_10_PACAP_PACAP	rectal	Female	3084	3.38376180070531e-47	0.957796480639828	4.71514889997709e-50	0.00133424583913801	0.0408692735210335
16324_38_TLR1_TLR1	rectal	Female	6413	1.37112858032801e-52	0.985316777275042	4.24656347249016e-55	0.00305153784253491	0.0116316848824291
16558_2_MYOC_MYOC	rectal	Female	5486	4.4581275024545e-229	0.980284100558059	1.01504988612243e-231	0.00223178748856105	0.0174841119534284
16594_44_FAIM_FAIM1	rectal	Female	4003	0	0.944654559257581	0	0.00207424117807942	0.0532711995643411
16596_25_GLRX3_GLRX3	rectal	Female	8096	9.14244902688754e-14	0.94711478210654	4.44370205458494e-16	0.00460298380984604	0.0482822340835229
16605_2_C1QTNF9_C1T9A	rectal	Female	7147	2.2714636389557e-119	0.979000774389635	9.03843542622407e-122	0.00389539441551693	0.0171038311948444
16606_85_AKR1B1_Aldose_reductase	rectal	Female	5042	5.12997172118642e-08	0.95549046082	1.03023478267393e-10	0.00191845310254234	0.0425910346747164
16609_106_KIRREL2_KIRR2	rectal	Female	5084	2.29864527810461e-195	0.926365580443993	4.63074261786438e-198	0.00186549482033212	0.071768924735672
16610_13_LRP10_LRP10	rectal	Female	6509	9.57843045928414e-17	0.95530217592678	6.4903655999463e-19	0.00647276635821109	0.0382250577150085
16613_3_CDH17_CAD17	rectal	Female	5174	8.29780476353439e-203	0.927565420149285	1.90054650156501e-205	0.00212381206769076	0.0703107677830038
16614_27_RSPO1_RSPO1	rectal	Female	5026	1.29461735045507e-92	0.970085444141887	4.78827003567508e-95	0.00358769348369104	0.0263268623744206
16620_26_LY75_LY75	rectal	Female	5845	0	0.983471295398324	0	0.00405997909010427	0.0124687255119611
16621_77_APOA1BP_AIBP	rectal	Female	4595	2.69949098564631e-70	0.79910409496231	1.10960937509066e-72	0.00328269271899807	0.197613212318704
16753_46_COL6A2_CO6A2	rectal	Female	5304	1.62509816910169e-162	0.979153656430431	4.01923692338593e-165	0.00242148516463609	0.0184248584049114
16763_11_LECT2_LECT2	rectal	Female	5163	0	0.967284191895047	0	0.00245196362950741	0.0302638444752427
16773_29_SCUBE3_SCUB3	rectal	Female	4690	5.98418019649775e-113	0.971544586294782	1.78830700121419e-115	0.00290309953738863	0.0255523141678361
16781_2_ENGASE_ENASE	rectal	Female	7083	0	0.977058745770051	0	0.0060589273011801	0.0168823269287968
16785_45_DEFA5_HD_5	rectal	Female	6424	0.0188652367967035	0.933029583427541	6.05598361691935e-05	0.00299469445027768	0.045049925489309
16803_4_CALB2_CALB2	rectal	Female	4447	0.0218489245396316	0.963082689312556	3.88555526687785e-05	0.00171258775150729	0.0133169428436359
16809_1_NME4_NDKM	rectal	Female	4904	3.5211758785624e-82	0.985187288666496	1.01744227264619e-84	0.0028465748194917	0.0119661365140152
16818_200_CDCP1_CDCP1	rectal	Female	5271	5.59941798888712e-157	0.980297519325276	1.25423624614295e-159	0.00219563293010732	0.0175068477446425
16825_20_ATXN3_ATX3	rectal	Female	6182	1.27231136999895e-183	0.981696159329165	6.81832134086747e-186	0.00526078292069367	0.0130430577501583
16828_8_COL6A1_Collagen_a1_VI_	rectal	Female	5683	0	0.975714847376099	0	0.00261218636911199	0.021672966255694
16851_50_SCO2_SCO2	rectal	Female	4336	9.17072755440994e-23	0.943616096779165	2.38902239608284e-25	0.00245762992301026	0.0539262732978224
16853_5_NRK1_NRK1	rectal	Female	6007	1.06230485673389e-70	0.986730807989563	2.92253547151771e-73	0.00271451612602077	0.0105546758844148
16872_248_GSTZ1_MAAI	rectal	Female	6682	0	0.976848137030121	0	0.00328224107566774	0.0198696218953123
16882_27_PHPT1_PHP14	rectal	Female	5408	1.21256630503305e-107	0.984283238769391	2.68954433217567e-110	0.00218306354880742	0.0135336976818127
16890_37_ADAMTSL1_ATL1	rectal	Female	7200	3.86230056667702e-163	0.949840958069609	1.47189191931649e-165	0.00361930268301175	0.0465397392473678
16892_23_ENPP2_ENPP2	rectal	Female	5662	5.85969528434188e-73	0.972635288291734	1.49745092320992e-75	0.00248533030155454	0.0248793814067126
16900_29_MDGA1_MDGA1	rectal	Female	5748	0	0.984391164701778	0	0.00507647611635036	0.0105323591805134
16908_5_OMG_OMGP	rectal	Female	4060	1.23428498659598e-19	0.972562319353548	2.84405827651895e-22	0.00224074094862943	0.025196939697825
16913_8_RNASET2_RNT2	rectal	Female	6982	0	0.951117350521546	0	0.0116288689723309	0.0372537805060865
16915_153_SEMA4A_SEM4A	rectal	Female	3485	4.85722452777197e-73	0.903737828584524	1.81526199750363e-75	0.00337655745637483	0.0928856139591009
16916_19_SLITRK6_SLIK6	rectal	Female	7056	6.53293791488823e-91	0.96149274499288	2.19683070948501e-93	0.00323285843401548	0.0352743965731005
16918_198_TLR3_TLR3	rectal	Female	7046	0	0.972289904310259	0	0.00526109166176867	0.0224490040279239
17148_7_BLVRB_BLVRB	rectal	Female	5449	2.16036247085828e-31	0.925278196614684	1.1133003924604e-33	0.00476754001587396	0.0699542633694391
17150_8_HSPE1_HSP_10	rectal	Female	3724	0.997462614005656	0.000639292153882089	0.00184986415579101	1.18514155038661e-06	4.70445431209558e-05
17151_84_IRF3_IRF_3	rectal	Female	5269	1.94191431311276e-09	0.970600033196056	5.69619333620551e-12	0.00284678359073594	0.0265531812655958
17156_72_DCLK1_DCAK1	rectal	Female	5418	1.98425324719953e-99	0.979375366195605	6.3273056361931e-102	0.00312281711160476	0.0175018166927775
17161_1_DDOST_OST48	rectal	Female	5728	2.18223159342648e-10	0.971916455994862	5.10624339654306e-13	0.00227394689692227	0.0258095968894811
17170_15_CALCB_CALCB	rectal	Female	4207	1.60660472727608e-170	0.920032059928835	3.44126341895178e-173	0.00196988064198699	0.0779980594291594
17195_43_BAG1_BAG_1	rectal	Female	5668	0.99520283853255	0.00103671965353334	0.00366915156108731	3.82134263976007e-06	8.74689101899001e-05
17210_2_TCL1A_TCL1A	rectal	Female	7195	2.95190406705134e-97	0.951795373596032	1.75854244081241e-99	0.00566972016182986	0.0425349062421308
17231_1_LCP1_L_plastin	rectal	Female	5386	1.64371019624886e-30	0.98327212949009	6.57523396581269e-33	0.00393319577309974	0.0127946747368118
17325_10_GUK1_KGUA	rectal	Female	5294	1.13784878866714e-99	0.958117357796413	2.61544824039251e-102	0.00220192250139365	0.0396807197022065
17329_2_BDH2_BDH2	rectal	Female	4697	3.28238535751679e-129	0.984850734647721	5.36438252780337e-132	0.00160940019756968	0.0135398651546934
17331_138_KREMEN1_KREM1	rectal	Female	4238	2.47509889463457e-82	0.97886344968867	6.37275063602935e-85	0.00252013845204603	0.0186164118592765
17332_3_ADPRHL2_ARHL2	rectal	Female	3387	2.3797455359995e-63	0.941377679539251	3.46626210350397e-66	0.00137060844584818	0.0572517120148995
17333_20_ACADM_ACADM	rectal	Female	5691	4.23990887764015e-143	0.978499982102764	1.96676393150523e-145	0.00453879225536114	0.0169612256418799
17341_89_ACAT2_THIC	rectal	Female	6200	5.24771462244256e-227	0.98595451887765	1.58228523564785e-229	0.00297272867111301	0.0110727524511845
17342_13_AGR3_AGR3	rectal	Female	6795	0.623855065466675	0.360589731114723	0.00224737806341796	0.00129886984650451	0.01200895550868
17343_6_SNPH_SNPH	rectal	Female	6862	8.34384409421091e-07	0.976406993276196	3.26700431802981e-09	0.00382289131412397	0.0197692777582665
17345_12_ZADH2_ZADH2	rectal	Female	6687	2.76103005172929e-23	0.982522687685221	9.17581775563251e-26	0.00326510633741541	0.0142122059773627
17350_13_CHMP2B_CHM2B	rectal	Female	5661	3.60187024003239e-175	0.981394265465027	7.24660787210679e-178	0.00197430220781185	0.0166314323271603
17357_33_SEPSECS_SPCS	rectal	Female	6032	3.59509206766314e-07	0.96442237918242	1.1113522396768e-09	0.00298099677104333	0.0325962634259773
17377_1_AKR1C3_Aldose_reductase_like_C3	rectal	Female	8091	3.1390914211767e-52	0.972837190687488	9.81404821023742e-55	0.0030412347430972	0.0241215745694109
17383_4_STARD5_STAR5	rectal	Female	5327	9.05446295158626e-108	0.981925806923993	4.02714513159569e-110	0.00436716528005008	0.0137070277959569
17384_110_PFKM_K6PF	rectal	Female	5921	5.49037008542673e-81	0.979945460317984	1.11134732971066e-83	0.00198340100285359	0.0180711386791534
17391_10_RBM17_SPF45	rectal	Female	7880	6.87121142833538e-110	0.969830267568175	2.48714992632746e-112	0.00351019630290619	0.0266595361289195
17396_23_ADH1A_ADH1A	rectal	Female	5689	2.53995856792324e-25	0.955238072528885	1.74779629695206e-27	0.00657280236048534	0.0381891251106316
17398_55_HMOX1_HO_1	rectal	Female	6435	1.3558712878641e-31	0.91933703347992	6.00844763378127e-34	0.00407321108897925	0.0765897554311013
17403_14_ACADSB_acyl_Coenzyme_A_dehydrogenase	rectal	Female	6740	5.11551120872536e-28	0.970699763146605	4.24072090790007e-30	0.00804681661480652	0.0212534202385906
17410_5_CETN3_CETN3	rectal	Female	3961	3.82536328201715e-11	0.98519261379025	6.66472226585732e-14	0.00171631656506464	0.0130910696063658
17419_17_TES_TES	rectal	Female	4287	3.66723706518922e-07	0.956212355402751	6.83725356287908e-10	0.00178235707091094	0.0420049201189073
17435_43_ETFA_ETFA	rectal	Female	3520	8.11713982562264e-05	0.973886337004749	2.38564343014937e-07	0.002862039481433	0.0231702135512194
17447_52_SFRP4_SFRP4	rectal	Female	6755	1.78102445765119e-114	0.982251962785836	5.43216654904815e-117	0.00299574410116188	0.014752293112984
17453_34_CP_Ceruloplasmin	rectal	Female	5987	3.21537608752215e-16	0.944937105682583	8.47972870237159e-19	0.00249150323663333	0.0525713910807812
17460_51_MX1_Mx1	rectal	Female	8046	0	0.982761206530886	0	0.00397880706029727	0.0132599864088582
17466_72_ACSF2_ACSF2	rectal	Female	4772	0.248618941459953	0.732908685077136	0.000578624294067394	0.0017055760963506	0.0161881730724927
17474_106_YEATS4_YETS4	rectal	Female	6032	0.0201526007282175	0.966371296010774	4.70555762287828e-05	0.00225632945368579	0.0111727182310942
17490_4_SH3BGRL3_SH3BGRL3_like_protein	rectal	Female	3520	3.88598695198483e-220	0.913773748159269	7.00776439809063e-223	0.00164700100146754	0.0845792508392457
17513_11_ANXA11_ANX11	rectal	Female	6711	1.56333849086706e-68	0.983481850001977	4.83671534940514e-71	0.00304259833623221	0.0134755516617863
17514_48_RAB21_RAB21	rectal	Female	4951	1.54292367070176e-16	0.917396062591031	6.20723893982518e-19	0.00368992911843428	0.0789140082905349
17515_6_HSPA13_STCH	rectal	Female	5846	1.48723643009001e-20	0.98412275155293	4.08009438610569e-23	0.00269971717446519	0.0131775312726028
17675_17_ACOT13_ACO13	rectal	Female	7534	0.000208422510283346	0.949920940848941	9.1507774976228e-07	0.00417016505395533	0.0456995565090709
17676_13_TRIP10_CIP4	rectal	Female	7028	0.988064651573768	0.00716809149821784	0.00435397142994842	3.15828463975685e-05	0.000381702651667932
17677_47_CD160_BY55	rectal	Female	458	2.69852165291486e-53	0.987890946095065	7.69480020507495e-57	0.000281577573272332	0.0118274763316577
17680_12_EPHB1_EPHB1	rectal	Female	4796	4.58296943729167e-258	0.983315784019677	8.90969996963683e-261	0.00191150556469735	0.0147727104156756
17682_1_CD46_CD46	rectal	Female	4889	3.52010500237426e-181	0.987254237659769	7.28937031470981e-184	0.0020442813566208	0.0107014809835898
17685_9_APOA4_Apo_A_IV	rectal	Female	6509	3.0575967921862e-17	0.938833798767778	8.51320862976412e-20	0.00261339157248422	0.0585528096597384
17686_27_TBCB_TBCB	rectal	Female	5191	0.000188453217155793	0.94136439190928	4.43424639235417e-07	0.0022144392154385	0.0562322722334861
17691_1_TPP1_TPP1	rectal	Female	7080	1.70799545715731e-50	0.978186033298527	4.72654813827551e-53	0.00270675018766073	0.0191072165138181
17692_2_BTN3A3_BT3A3	rectal	Female	5589	0	0.764040027077935	0	0.00279366588688343	0.233166307034839
17694_32_PSME2_PSME2	rectal	Female	5802	4.17392127615751e-63	0.925097746987463	1.30611549128064e-65	0.00289412248602148	0.0720081305265202
17697_2_OVCA2_OVCA2	rectal	Female	6243	5.88480586122912e-12	0.785374191188413	2.20917735234711e-14	0.0029462062535457	0.211679602552136
17706_4_PPP1R1A_PPR1A	rectal	Female	5154	0.0500908440732957	0.933617892578595	0.000137999520056865	0.0025719674022226	0.0135812964258302
17712_7_IDI1_IDI1	rectal	Female	6345	0.00238607125023211	0.966234668148327	7.51162453012116e-06	0.00304153367393703	0.0283302153029735
17722_5_FKBP4_FKBP52_protein	rectal	Female	6229	1.03774939523124e-14	0.868907236113309	3.02771951947253e-17	0.00253382299410894	0.128558940892569
17724_3_WWOX_WWOX	rectal	Female	11357	1.45282622317292e-09	0.983980876726495	8.21995806381361e-12	0.0055671694002857	0.0104519524121739
17726_3_SAR1A_SAR1A	rectal	Female	7606	1.14375721697797e-64	0.958356968626805	1.06396836122523e-66	0.00891468962963683	0.0327283417435507
17728_61_CHMP2A_CHM2A	rectal	Female	2643	0.991012171520876	0.00625213209989202	0.00252398022026321	1.59214163642967e-05	0.000195794742604163
17737_7_IVD_IVD	rectal	Female	4470	3.47922427815752e-33	0.973827323620188	5.61353343083869e-35	0.0157120536220459	0.01046062275776
17738_7_CRNN_CRNN	rectal	Female	4372	3.272426637788e-50	0.962715144678604	3.94929974978202e-52	0.0116181876892239	0.0256666676321684
17739_1_HADH_HCDH	rectal	Female	5150	1.83325181913389e-10	0.976506333073392	3.59987096529551e-13	0.00191730410962212	0.0215763626333
17746_77_FIS1_FIS1	rectal	Female	5289	2.17900234928911e-73	0.911014530747532	8.98622253673146e-76	0.00375617867595218	0.0852292905765221
17748_21_TP53I3_QORX	rectal	Female	5500	0	0.980462598556545	0	0.00299259199882755	0.0165448094446704
17751_68_CRYBB1_CRBB1	rectal	Female	7416	2.01710664122715e-84	0.984874609759489	9.89532572623052e-87	0.00483139920473354	0.0102939910357731
17755_5_UGDH_UGDH	rectal	Female	6038	1.19367211417559e-276	0.982958525567871	2.92666525295638e-279	0.0024098878364885	0.0146315865956161
17756_69_DCTD_DCTD	rectal	Female	7093	7.51175245699421e-16	0.979681395398507	3.7842117894784e-18	0.0049352083303586	0.0153833962711367
17758_79_DCXR_DCXR	rectal	Female	6658	1.36961660588205e-20	0.980732424747206	4.16877041719527e-23	0.00298494140057565	0.0162826338522216
17761_2_NUDT5_NUDT5	rectal	Female	6871	2.7171534070943e-11	0.931298955316018	8.12649953097736e-14	0.00278468247510025	0.0659163621816279
17764_108_RHOC_RHOC	rectal	Female	4699	2.24008321239414e-26	0.901306299971938	7.42502045501756e-29	0.00298652914152667	0.095707170886534
17765_3_SNUPN_SPN1	rectal	Female	3480	2.62592712803643e-36	0.95679752997563	7.73999676062042e-39	0.00281978478520504	0.0403826852391592
17766_5_NCF1_NCF_1	rectal	Female	2808	7.57499173107156e-269	0.941509937305074	9.29210099970387e-272	0.00115435931355607	0.0573357033813307
17769_28_PCNP_PCNP	rectal	Female	4894	2.45165998748112e-15	0.978930841964693	5.07491170474678e-18	0.00202618664271545	0.019042971392589
17773_26_NAPG_SNAG	rectal	Female	7198	5.57925371662068e-11	0.977004455835256	3.77528700665741e-13	0.00661088561433709	0.0163846584942359
17776_15_PECR_PECR	rectal	Female	5423	1.59884118631828e-24	0.977219691520163	5.87124527336461e-27	0.00358834241631584	0.0191919660635177
17777_31_SDSL_SDSL	rectal	Female	5757	4.20595797742082e-134	0.917369265753419	1.16588004690387e-136	0.00254212162600173	0.0800886126205731
17781_191_MAP1LC3A_MLP3A	rectal	Female	3149	0.00358509168624725	0.938072855078648	5.8642601614961e-06	0.00153387063391465	0.0568023183410282
17782_23_ACAA1_THIK	rectal	Female	4777	0	0.958486381460387	0	0.00362603008615082	0.037887588453537
17783_9_MMAB_MMAB	rectal	Female	4822	0	0.976621546183205	0	0.00251623094701693	0.0208622228696802
17785_11_RCL_RCL	rectal	Female	4780	3.40758611004932e-22	0.979248505705185	7.91758777694965e-25	0.00227511679837845	0.0184763774964367
17786_5_GGPS1_GGPPS	rectal	Female	5641	1.3410594795181e-20	0.958125840072196	4.3681600158828e-23	0.00312046358762019	0.0387536963401862
17787_1_ECHS1_Enoyl_CoA_hydratase	rectal	Female	4469	0.013341565778217	0.970754977754474	2.96604054597363e-05	0.00215800430170521	0.0137157917601445
17791_25_HPCAL1_HPCL1	rectal	Female	6971	1.85817609452918e-44	0.95758264978524	6.60691369975995e-47	0.00340438186482524	0.0390129683499348
17794_6_PMM2_Phosphomannomutase_2	rectal	Female	9816	4.13319741648248e-56	0.703776985954256	2.02191246184471e-58	0.00343986793867521	0.292783146107074
17799_9_PGLS_6PGL	rectal	Female	6072	8.62695244760193e-25	0.907685180881726	3.25208647298058e-27	0.00342079527142185	0.088894023846852
17802_4_NANS_SIAS	rectal	Female	5463	3.44988566763997e-20	0.976990295629797	2.63171881083554e-22	0.00745273993680762	0.0155569644333936
17808_37_NIT2_NIT2	rectal	Female	5106	6.9836023681021e-19	0.983827738549052	2.07414682289704e-21	0.00292185971522759	0.0132504017357237
17813_21_BPHL_BPHL	rectal	Female	6630	4.82137466174834e-35	0.77969510786736	2.25376771392445e-37	0.00364254424032913	0.216662347892307
17814_8_BPNT1_BPNT1	rectal	Female	5150	0.000144695275431259	0.982610604375898	3.36099330557159e-07	0.00228226606498159	0.014962098184359
17819_30_FAHD1_FAHD1	rectal	Female	6050	2.40628034787844e-76	0.980174256545369	7.44703257304543e-79	0.00303330638471787	0.0167924370699168
17821_20_NMT2_NMT2	rectal	Female	6523	5.30889864846159e-06	0.977137745127302	1.47740465000082e-08	0.00271905913826198	0.0201378720617399
17832_12_IDI2_IDI2	rectal	Female	6189	4.17266325391098e-62	0.964661651203706	1.29815856850924e-64	0.00300083850166391	0.0323375102946226
17843_30_PPCS_PPCS	rectal	Female	4886	6.75806812276515e-27	0.983705969385339	1.66137375477996e-29	0.00241816074682402	0.013875869867835
17856_23_NT5M_NT5M	rectal	Female	4374	6.68505353741007e-43	0.973221999470785	1.04800651369003e-45	0.00152545402124264	0.0252525465079654
18162_167_IRAK4_IRAK4	rectal	Female	5555	3.74146341896631e-06	0.883506889605103	1.08528017818682e-08	0.00256163471574268	0.113927723362934
18172_71_ASF1A_ASF1A	rectal	Female	5889	7.09680269434915e-27	0.97589168470435	5.37978181954113e-29	0.00739764930353034	0.0167106659921182
