exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
BMI	Sex-combined	12577_100_FEN1_FLAP_endonuclease_1	12577_100	FLAP_endonuclease_1	FEN1	428	IVW-MRE	0.1223328424203	0.025957936076905	2.44415413473012e-06	0.0714552877095662	0.173210397131034
BMI	Sex-combined	12581_39_IMPA2_IMPA2	12581_39	IMPA2	IMPA2	428	IVW-MRE	0.106003114578841	0.0255343925090326	3.30468146084463e-05	0.0559557052611371	0.156050523896545
BMI	Sex-combined	12585_39_ERCC1_ERCC1	12585_39	ERCC1	ERCC1	428	IVW-MRE	0.121383367712265	0.0260417120396283	3.14503677763861e-06	0.0703416121145935	0.172425123309936
BMI	Sex-combined	12594_5_GCA_GRAN	12594_5	GRAN	GCA	428	IVW-MRE	0.1033204179464	0.0248584827444112	3.23380098657476e-05	0.054597791767354	0.152043044125446
BMI	Sex-combined	12604_16_SCMH1_SCMH1	12604_16	SCMH1	SCMH1	428	IVW-MRE	0.131971254893964	0.0264563948675618	6.09269844089041e-07	0.0801167209535429	0.183825788834385
BMI	Sex-combined	12612_37_PSMB1_PSB1	12612_37	PSB1	PSMB1	428	IVW-MRE	0.148480196342226	0.0256360884924732	6.96182607834732e-09	0.0982334628969785	0.198726929787473
BMI	Sex-combined	12618_50_AKR1C1_Aldo_keto_reductase_1C1	12618_50	Aldo_keto_reductase_1C1	AKR1C1	428	IVW-MRE	0.169838387797568	0.0261717304718535	8.61884992374703e-11	0.118541796072735	0.221134979522401
BMI	Sex-combined	12620_3_SEPT11_Septin_11	12620_3	Septin_11	SEPT11	428	IVW-MRE	0.128469821987594	0.0260347183918013	8.03325654330306e-07	0.0774417739396634	0.179497870035525
BMI	Sex-combined	12623_84_JARID2_JARD2	12623_84	JARD2	JARID2	428	IVW-MRE	0.119578833561771	0.0267863480461454	8.03794166080009e-06	0.067077591391326	0.172080075732216
BMI	Sex-combined	12625_138_KLHL7_KLHL7	12625_138	KLHL7	KLHL7	428	IVW-MRE	0.113614656929138	0.0257414356209264	1.01624544050304e-05	0.0631614431121223	0.164067870746154
BMI	Sex-combined	12626_6_SENP7_SENP7	12626_6	SENP7	SENP7	428	IVW-MRE	0.132036702403534	0.0254568940165947	2.14078844538864e-07	0.0821411901310084	0.18193221467606
BMI	Sex-combined	12632_14_NAT1_ARY1	12632_14	ARY1	NAT1	428	IVW-MRE	0.186853478470061	0.0248536772590529	5.55600787390178e-14	0.138140271042317	0.235566685897805
BMI	Sex-combined	12634_79_BCAR3_BCAR3	12634_79	BCAR3	BCAR3	428	IVW-MRE	0.122787945095091	0.0262040655885453	2.7881992286237e-06	0.0714279765415422	0.17414791364864
BMI	Sex-combined	12647_52_SETD2_SETD2	12647_52	SETD2	SETD2	428	IVW-MRE	0.118864135987206	0.0264851016740875	7.19076729163443e-06	0.0669533367059945	0.170774935268417
BMI	Sex-combined	12658_72_PANK3_PANK3	12658_72	PANK3	PANK3	428	IVW-MRE	0.143626499946141	0.0268739029675053	9.06869897247823e-08	0.0909536501298306	0.196299349762451
BMI	Sex-combined	12661_44_GABARAPL1_GBRL1	12661_44	GBRL1	GABARAPL1	428	IVW-MRE	0.211965053454922	0.0251433457536285	3.44884982522699e-17	0.16268409577781	0.261246011132034
BMI	Sex-combined	12664_19_PTPN13_PTN13	12664_19	PTN13	PTPN13	428	IVW-MRE	0.144002310665632	0.0266292933149904	6.38515335703079e-08	0.0918088957682508	0.196195725563013
BMI	Sex-combined	12678_66_SNRPA_SNRPA	12678_66	SNRPA	SNRPA	428	IVW-MRE	0.148794571527596	0.0264942320818025	1.9530223063043e-08	0.0968658766472631	0.200723266407929
BMI	Sex-combined	12681_63_USP21_UBP21	12681_63	UBP21	USP21	428	IVW-MRE	0.119921918204893	0.0262095874245668	4.75088214347248e-06	0.0685511268527421	0.171292709557044
BMI	Sex-combined	12683_156_DPYSL5_DPYL5	12683_156	DPYL5	DPYSL5	428	IVW-MRE	0.153330865713789	0.0252670152932489	1.29174580785562e-09	0.103807515739021	0.202854215688557
BMI	Sex-combined	12684_5_SCIN_ADSV	12684_5	ADSV	SCIN	428	IVW-MRE	0.120601247221337	0.0261958917718008	4.14805181914806e-06	0.0692572993486074	0.171945195094067
BMI	Sex-combined	12700_9_ACLY_ACLY	12700_9	ACLY	ACLY	428	IVW-MRE	0.130107339806037	0.0258408290029502	4.77967993514642e-07	0.0794593149602546	0.180755364651819
BMI	Sex-combined	12704_26_SH2D3C_SH2D3	12704_26	SH2D3	SH2D3C	428	IVW-MRE	0.129797840967958	0.030104331791106	1.62077345369873e-05	0.0707933506573902	0.188802331278526
BMI	Sex-combined	12705_9_HERC1_HERC1	12705_9	HERC1	HERC1	428	IVW-MRE	0.129393325926902	0.0262074898734796	7.92257311857891e-07	0.078026645774882	0.180760006078922
BMI	Sex-combined	12709_63_H1FX_H1X	12709_63	H1X	H1FX	428	IVW-MRE	0.116386939680238	0.0263422397155288	9.94973628542565e-06	0.0647561498378016	0.168017729522674
BMI	Sex-combined	12712_9_HMG20A_HM20A	12712_9	HM20A	HMG20A	428	IVW-MRE	0.155545793139793	0.0266821283011053	5.55646615659865e-09	0.103248821669627	0.207842764609959
BMI	Sex-combined	12713_365_RGS19_RGS19	12713_365	RGS19	RGS19	428	IVW-MRE	0.134070380321967	0.0257363857906692	1.89481952228747e-07	0.0836270641722554	0.184513696471679
BMI	Sex-combined	12716_3_ZNF175_ZN175	12716_3	ZN175	ZNF175	428	IVW-MRE	0.147633562423297	0.0264138805514059	2.28063341013292e-08	0.0958623565425414	0.199404768304053
BMI	Sex-combined	12721_4_TAX1BP1_TAXB1	12721_4	TAXB1	TAX1BP1	428	IVW-MRE	0.156755451763157	0.0254482715369862	7.28515371836216e-10	0.106876839550664	0.20663406397565
BMI	Sex-combined	12730_3_NDC80_KNTC2	12730_3	KNTC2	NDC80	428	IVW-MRE	0.140330693310901	0.0276539370722279	3.88457898386428e-07	0.0861289766493343	0.194532409972468
BMI	Sex-combined	12732_13_MPP7_MPP7	12732_13	MPP7	MPP7	428	IVW-MRE	0.135050181879411	0.026207039886125	2.56075264670903e-07	0.083684383702606	0.186415980056216
BMI	Sex-combined	12734_112_KIF22_KIF22	12734_112	KIF22	KIF22	428	IVW-MRE	0.1135086787007	0.0258202149278348	1.10204686762322e-05	0.0629010574421438	0.164116299959256
BMI	Sex-combined	12735_39_CSDE1_CSDE1	12735_39	CSDE1	CSDE1	428	IVW-MRE	0.149387540409385	0.0252289485365834	3.19455291013568e-09	0.0999388012776815	0.198836279541088
BMI	Sex-combined	12738_43_NISCH_NISCH	12738_43	NISCH	NISCH	428	IVW-MRE	0.134169286930162	0.0256531523143646	1.69392115415637e-07	0.0838891083940074	0.184449465466317
BMI	Sex-combined	12743_18_BAG5_BAG5	12743_18	BAG5	BAG5	428	IVW-MRE	0.147598672311432	0.0261227114082274	1.6025668754113e-08	0.0963981579513063	0.198799186671558
BMI	Sex-combined	12748_6_BRDT_BRDT	12748_6	BRDT	BRDT	428	IVW-MRE	0.12505301760051	0.0264508744117942	2.27025850038354e-06	0.0732093037533934	0.176896731447627
BMI	Sex-combined	12750_9_ITGB2_LFA_1_beta_2	12750_9	LFA_1_beta_2	ITGB2	428	IVW-MRE	0.17545057417513	0.0259581497571176	1.38968083959065e-11	0.12457260065118	0.22632854769908
BMI	Sex-combined	12751_26_ZHX1_ZHX1	12751_26	ZHX1	ZHX1	428	IVW-MRE	0.154963452341711	0.024730874364246	3.70460177945659e-10	0.106490938587789	0.203435966095633
BMI	Sex-combined	12754_14_CSDC2_CSDC2	12754_14	CSDC2	CSDC2	428	IVW-MRE	0.125677771063779	0.0265720518699145	2.24854462607999e-06	0.0735965493987466	0.177758992728811
BMI	Sex-combined	12756_3_BACH2_BACH2	12756_3	BACH2	BACH2	428	IVW-MRE	0.130215773539006	0.0239787940914437	5.62104043948846e-08	0.0832173371197764	0.177214209958236
BMI	Sex-combined	12758_47_GRID2_GRID2	12758_47	GRID2	GRID2	428	IVW-MRE	-0.195080393476957	0.0295129104014814	3.84315122367506e-11	-0.252925697863861	-0.137235089090053
BMI	Sex-combined	12759_47_ILF3_DRBP76	12759_47	DRBP76	ILF3	428	IVW-MRE	0.257877134797879	0.0258720746408987	2.11713012744155e-23	0.207167868501718	0.30858640109404
BMI	Sex-combined	12760_34_ZNF774_ZN774	12760_34	ZN774	ZNF774	428	IVW-MRE	0.144881566167868	0.02744451453665	1.2983983577397e-07	0.091090317676034	0.198672814659702
BMI	Sex-combined	12771_19_ZNF180_ZN180	12771_19	ZN180	ZNF180	428	IVW-MRE	0.13421838852429	0.0255331774742734	1.46721517011431e-07	0.0841733606747141	0.184263416373866
BMI	Sex-combined	12772_8_NUP98_NUP98	12772_8	NUP98	NUP98	428	IVW-MRE	0.155099473237993	0.0268457385029932	7.58486125401345e-09	0.102481825772126	0.20771712070386
BMI	Sex-combined	12775_6_HMGB3_HMGB3	12775_6	HMGB3	HMGB3	428	IVW-MRE	0.160353744101367	0.0269781775509425	2.78435657359586e-09	0.10747651610152	0.213230972101214
BMI	Sex-combined	12777_11_SF1_SF01	12777_11	SF01	SF1	428	IVW-MRE	0.115870807615721	0.0253468425755866	4.84453536088695e-06	0.0661909961675713	0.165550619063871
BMI	Sex-combined	12784_10_APBB3_APBB3	12784_10	APBB3	APBB3	428	IVW-MRE	0.119503855482517	0.0251145487133983	1.95180213453682e-06	0.0702793400042563	0.168728370960778
BMI	Sex-combined	12785_49_ZBTB33_KAISO	12785_49	KAISO	ZBTB33	428	IVW-MRE	0.131473986790488	0.0260390947738549	4.43896934923077e-07	0.0804373610337324	0.182510612547244
BMI	Sex-combined	12793_4_PIWIL1_PIWL1	12793_4	PIWL1	PIWIL1	428	IVW-MRE	0.137493132272419	0.0253730992857544	5.99821196620505e-08	0.0877618576723404	0.187224406872498
BMI	Sex-combined	12794_6_NLRP4_NALP4	12794_6	NALP4	NLRP4	428	IVW-MRE	0.125224790443086	0.0255946721228679	9.95066435923941e-07	0.0750592330822649	0.175390347803907
BMI	Sex-combined	12795_2_ZNF566_ZN566	12795_2	ZN566	ZNF566	428	IVW-MRE	0.158481808340168	0.0262270451333069	1.51569102558215e-09	0.107076799878886	0.20988681680145
BMI	Sex-combined	12798_46_SLC4A8_S4A8	12798_46	S4A8	SLC4A8	428	IVW-MRE	0.134296592730488	0.0256462560891719	1.63651184914271e-07	0.0840299307957111	0.184563254665265
BMI	Sex-combined	12800_5_TPPP2_TPPP2	12800_5	TPPP2	TPPP2	428	IVW-MRE	0.122086537117832	0.028474748550511	1.80665196052764e-05	0.0662760299588304	0.177897044276834
BMI	Sex-combined	12801_33_IRF2_IRF2	12801_33	IRF2	IRF2	428	IVW-MRE	0.136438823117594	0.0259865010462503	1.51791538544685e-07	0.0855052810669434	0.187372365168245
BMI	Sex-combined	12803_9_ZNF329_ZN329	12803_9	ZN329	ZNF329	428	IVW-MRE	0.163367191079089	0.0256865630626977	2.01720514482979e-10	0.113021527476202	0.213712854681976
BMI	Sex-combined	12807_89_ARHGAP30_RHG30	12807_89	RHG30	ARHGAP30	428	IVW-MRE	0.213767398395204	0.0265660758162803	8.5104567332905e-16	0.161697889795295	0.265836906995113
BMI	Sex-combined	12811_55_ZNF415_ZN415	12811_55	ZN415	ZNF415	428	IVW-MRE	0.127252609562298	0.024835781897726	2.99500649376171e-07	0.0785744770427551	0.175930742081841
BMI	Sex-combined	12815_9_IARS_SYIC	12815_9	SYIC	IARS	428	IVW-MRE	0.14536284378853	0.0260534097483589	2.41325716984948e-08	0.0942981606817466	0.196427526895313
BMI	Sex-combined	12817_1_GEM_GEM	12817_1	GEM	GEM	428	IVW-MRE	0.193111786797138	0.0286708557068665	1.63397023585737e-11	0.13691690961168	0.249306663982596
BMI	Sex-combined	12827_37_RGS3_RGS3	12827_37	RGS3	RGS3	428	IVW-MRE	0.134722665811835	0.0260817822189502	2.3993373748376e-07	0.0836023726626926	0.185842958960977
BMI	Sex-combined	12830_4_SAP18_SAP18	12830_4	SAP18	SAP18	428	IVW-MRE	0.178439745674916	0.0262477547402931	1.05871067137495e-11	0.126994146383942	0.22988534496589
BMI	Sex-combined	12834_3_KCNF1_KCNF1	12834_3	KCNF1	KCNF1	428	IVW-MRE	0.113606362357987	0.0266446632417973	2.01018289463277e-05	0.0613828224040643	0.16582990231191
BMI	Sex-combined	12835_101_PYDC1_PYDC1	12835_101	PYDC1	PYDC1	428	IVW-MRE	0.12696812319091	0.0254462408915856	6.04852532970943e-07	0.0770934910434022	0.176842755338418
BMI	Sex-combined	12842_43_STX10_STX10	12842_43	STX10	STX10	428	IVW-MRE	0.111345453503444	0.024391007190028	4.9944497906661e-06	0.0635390794109891	0.159151827595899
BMI	Sex-combined	12843_6_ZNF410_ZN410	12843_6	ZN410	ZNF410	428	IVW-MRE	0.119523793592065	0.0251037313054278	1.92448703739112e-06	0.0703204802334265	0.168727106950703
BMI	Sex-combined	12848_9_ARHGEF2_ARHG2	12848_9	ARHG2	ARHGEF2	428	IVW-MRE	0.186037315407046	0.0251443802932351	1.37458728739931e-13	0.136754330032305	0.235320300781787
BMI	Sex-combined	12854_3_TEAD3_TEAD3	12854_3	TEAD3	TEAD3	428	IVW-MRE	0.114247455864536	0.0250795936386677	5.22872253139391e-06	0.0650914523327473	0.163403459396325
BMI	Sex-combined	12860_7_ARPP21_cAMP_regulated_phosphoprotein_21	12860_7	cAMP_regulated_phosphoprotein_21	ARPP21	428	IVW-MRE	0.138786650576368	0.0239987048174878	7.33411492238426e-09	0.0917491891340919	0.185824112018644
BMI	Sex-combined	12862_14_NEDD9_CASL	12862_14	CASL	NEDD9	428	IVW-MRE	0.125121649583419	0.0263727516228612	2.09173564435165e-06	0.0734310564026111	0.176812242764227
BMI	Sex-combined	12864_9_NIPAL4_NIPA4	12864_9	NIPA4	NIPAL4	428	IVW-MRE	0.135994809469643	0.0264531485862783	2.73325557252525e-07	0.0841466382405375	0.187842980698748
BMI	Sex-combined	12867_40_DYNLT3_DYLT3	12867_40	DYLT3	DYNLT3	428	IVW-MRE	0.125194808828949	0.0258884332909685	1.32520499066482e-06	0.0744534795786508	0.175936138079247
BMI	Sex-combined	12872_35_CNGA2_CNGA2	12872_35	CNGA2	CNGA2	428	IVW-MRE	0.123386804022981	0.0250191035122546	8.15155237017259e-07	0.074349361138962	0.172424246907
BMI	Sex-combined	12875_28_UBTD2_UBTD2	12875_28	UBTD2	UBTD2	428	IVW-MRE	0.152230059977931	0.0260570281080684	5.15195802068424e-09	0.101158284886117	0.203301835069745
BMI	Sex-combined	12876_39_SPEF1_SPEF1	12876_39	SPEF1	SPEF1	428	IVW-MRE	0.124215378605391	0.0254474895049652	1.05419273253886e-06	0.0743382991756592	0.174092458035123
BMI	Sex-combined	12880_1_SV2A_SV2A	12880_1	SV2A	SV2A	428	IVW-MRE	0.149682336773253	0.0260297070596456	8.90101115712004e-09	0.0986641109363476	0.200700562610158
BMI	Sex-combined	12881_17_RDH16_RDH16	12881_17	RDH16	RDH16	428	IVW-MRE	0.153832235829081	0.0326301408808983	2.42398498590992e-06	0.0898771597025203	0.217787311955642
BMI	Sex-combined	12882_7_PARP11_PAR11	12882_7	PAR11	PARP11	428	IVW-MRE	0.173489203149276	0.025591229708657	1.20805937449834e-11	0.123330392920308	0.223648013378244
BMI	Sex-combined	12885_42_NR1D2_NR1D2	12885_42	NR1D2	NR1D2	428	IVW-MRE	0.126180992569688	0.0249528599328364	4.26406335231857e-07	0.0772733871013287	0.175088598038047
BMI	Sex-combined	12891_1_MICALL2_MILK2	12891_1	MILK2	MICALL2	428	IVW-MRE	0.115377996725595	0.0261010156304167	9.84997279109903e-06	0.0642200060899783	0.166535987361212
BMI	Sex-combined	12892_10_SYTL1_SYTL1	12892_10	SYTL1	SYTL1	428	IVW-MRE	0.170210083548816	0.0263302874110263	1.01686875887616e-10	0.118602720223204	0.221817446874428
BMI	Sex-combined	12893_159_IFI16_IP16	12893_159	IP16	IFI16	428	IVW-MRE	0.134364457926134	0.0271705219876707	7.60543389328246e-07	0.0811102348302994	0.187618681021969
BMI	Sex-combined	12894_3_PAXIP1_PAXI1	12894_3	PAXI1	PAXIP1	428	IVW-MRE	0.175217829803788	0.0260960580638744	1.88918186177468e-11	0.124069555998594	0.226366103608982
BMI	Sex-combined	12895_28_DGKB_DGKB	12895_28	DGKB	DGKB	428	IVW-MRE	0.145750011928431	0.0253555199608856	9.01688122663873e-09	0.0960531928050952	0.195446831051767
BMI	Sex-combined	12904_180_CUBN_cubilin	12904_180	cubilin	CUBN	428	IVW-MRE	0.128410104382489	0.0259015118401598	7.13584040743163e-07	0.0776431411757758	0.179177067589202
BMI	Sex-combined	12923_51_KRT17_Keratin_17	12923_51	Keratin_17	KRT17	428	IVW-MRE	0.119095590193051	0.024973622147897	1.85275680738746e-06	0.0701472907831729	0.168043889602929
BMI	Sex-combined	12933_17_ENOX1_ENOX1	12933_17	ENOX1	ENOX1	428	IVW-MRE	0.119405262869984	0.0266931314535624	7.70367467892777e-06	0.0670867252210017	0.171723800518966
BMI	Sex-combined	12934_1_HERC5_HERC5	12934_1	HERC5	HERC5	428	IVW-MRE	0.227421710077331	0.0271516284454784	5.47625602916637e-17	0.174204518324193	0.280638901830469
BMI	Sex-combined	12940_35_ALDH3B1_AL3B1	12940_35	AL3B1	ALDH3B1	428	IVW-MRE	0.115774102086802	0.0266231249825217	1.36991025742229e-05	0.0635927771210595	0.167955427052545
BMI	Sex-combined	12945_33_RAB18_RAB18	12945_33	RAB18	RAB18	428	IVW-MRE	0.150585025987363	0.0263578208803679	1.10932496851705e-08	0.0989236970618419	0.202246354912884
BMI	Sex-combined	12957_62_UQCRB_UCR6	12957_62	UCR6	UQCRB	428	IVW-MRE	0.127068233250489	0.0262557769824144	1.3008139570287e-06	0.0756069103649568	0.178529556136021
BMI	Sex-combined	12960_9_GCK_HXK4	12960_9	HXK4	GCK	428	IVW-MRE	0.21313243778292	0.026733006582077	1.5532952407554e-15	0.160735744882049	0.265529130683791
BMI	Sex-combined	12963_1_GPR107_GP107	12963_1	GP107	GPR107	428	IVW-MRE	0.121620790423397	0.02508327345321	1.24285122342235e-06	0.0724575744551054	0.170784006391689
BMI	Sex-combined	12970_35_STAU2_STAU2	12970_35	STAU2	STAU2	428	IVW-MRE	0.166515706442173	0.02559682067176	7.75241968329541e-11	0.116345937925523	0.216685474958823
BMI	Sex-combined	12975_11_KRT20_Keratin_20	12975_11	Keratin_20	KRT20	428	IVW-MRE	0.129230341066988	0.0280826189624987	4.18873564023921e-06	0.0741884079004906	0.184272274233485
BMI	Sex-combined	12976_49_SORBS3_Vinexin_b	12976_49	Vinexin_b	SORBS3	428	IVW-MRE	0.184034153642613	0.0252978091313938	3.47172689247526e-13	0.134450447745081	0.233617859540145
BMI	Sex-combined	12987_12_SRSF7_SRSF7	12987_12	SRSF7	SRSF7	428	IVW-MRE	0.278548856491162	0.026846712342039	3.20430959107557e-25	0.225929300300766	0.331168412681558
BMI	Sex-combined	12988_49_EWSR1_EWS	12988_49	EWS	EWSR1	428	IVW-MRE	0.255675160559072	0.0264497247686293	4.18614931440009e-22	0.203833700012559	0.307516621105585
BMI	Sex-combined	12990_39_MAP3K3_MAP3K3	12990_39	MAP3K3	MAP3K3	428	IVW-MRE	0.175909328741769	0.0249506195822396	1.7853371345678e-12	0.127006114360579	0.224812543122959
BMI	Sex-combined	12991_49_CUL9_CUL9	12991_49	CUL9	CUL9	428	IVW-MRE	0.130758714340513	0.0250785434804728	1.84843720110461e-07	0.0816047691187863	0.17991265956224
BMI	Sex-combined	13013_41_PARK2_PRKN2	13013_41	PRKN2	PARK2	428	IVW-MRE	0.169053296841381	0.0264332956135457	1.60056336502197e-10	0.117244037438831	0.220862556243931
BMI	Sex-combined	13025_4_FRS2_FRS2	13025_4	FRS2	FRS2	428	IVW-MRE	0.126674095227046	0.0264788720072963	1.71867448169178e-06	0.0747755060927453	0.178572684361347
BMI	Sex-combined	13027_20_CBX7_CBX7	13027_20	CBX7	CBX7	428	IVW-MRE	0.168157938751952	0.0258756162424045	8.10155496364445e-11	0.117441730916839	0.218874146587065
BMI	Sex-combined	13032_1_BECN1_BECN1	13032_1	BECN1	BECN1	428	IVW-MRE	0.107997701158413	0.0260299449557754	3.3396109664543e-05	0.0569790090450932	0.159016393271733
BMI	Sex-combined	13043_157_ATAD2_ATAD2	13043_157	ATAD2	ATAD2	428	IVW-MRE	0.150033532169625	0.0244699154204638	8.71383428762209e-10	0.102072497945516	0.197994566393734
BMI	Sex-combined	13053_6_SLC6A14_S6A14	13053_6	S6A14	SLC6A14	428	IVW-MRE	0.196117716735235	0.0261107613047155	5.86810224712606e-14	0.144940624577993	0.247294808892477
BMI	Sex-combined	13056_18_SLC6A16_S6A16	13056_18	S6A16	SLC6A16	428	IVW-MRE	0.126911699777745	0.0245774965500574	2.4206925090828e-07	0.0787398065396325	0.175083593015857
BMI	Sex-combined	13059_33_RFK_RIFK	13059_33	RIFK	RFK	428	IVW-MRE	0.193282738685884	0.0256059745522021	4.40822773615158e-14	0.143095028563568	0.2434704488082
BMI	Sex-combined	13067_5_PRKG1_KGP1B	13067_5	KGP1B	PRKG1	428	IVW-MRE	0.116878613998998	0.0265215555909377	1.04846508620179e-05	0.0648963650407601	0.168860862957236
BMI	Sex-combined	13073_14_ANP32A_AN32A	13073_14	AN32A	ANP32A	428	IVW-MRE	0.134365003327193	0.0262023367288544	2.92870832497071e-07	0.0830084233386384	0.185721583315748
BMI	Sex-combined	13078_3_CETN2_CETN2	13078_3	CETN2	CETN2	428	IVW-MRE	0.159244394213674	0.026427839464968	1.68451684737645e-09	0.107445828862337	0.211042959565011
BMI	Sex-combined	13085_18_GLP1R_GLP1R	13085_18	GLP1R	GLP1R	428	IVW-MRE	0.13588253152645	0.0257234062500269	1.27469681893267e-07	0.0854646552763973	0.186300407776503
BMI	Sex-combined	13093_6_SECTM1_SECTM1	13093_6	SECTM1	SECTM1	428	IVW-MRE	0.165159735589164	0.0293877535433836	1.9093637284088e-08	0.107559738644132	0.222759732534196
BMI	Sex-combined	13119_26_SERPINA10_protein_Z_inhibitor	13119_26	protein_Z_inhibitor	SERPINA10	428	IVW-MRE	0.165797739073348	0.024982021558326	3.20822200169821e-11	0.116832976819029	0.214762501327667
BMI	Sex-combined	13129_40_LDLR_LDLR	13129_40	LDLR	LDLR	428	IVW-MRE	0.121915997764733	0.026264002476337	3.45148383375347e-06	0.0704385529111125	0.173393442618354
BMI	Sex-combined	13130_150_HK2_HXK2	13130_150	HXK2	HK2	428	IVW-MRE	0.158731333213815	0.0263155974344761	1.62108575322411e-09	0.107152762242242	0.210309904185388
BMI	Sex-combined	13131_5_HK1_HXK1	13131_5	HXK1	HK1	428	IVW-MRE	0.125097521920074	0.0271196771903913	3.97289349752161e-06	0.0719429546269071	0.178252089213241
BMI	Sex-combined	13133_73_LTBP4_LTBP4	13133_73	LTBP4	LTBP4	428	IVW-MRE	-0.159095272694937	0.0285412213493225	2.48630060963125e-08	-0.215036066539609	-0.103154478850265
BMI	Sex-combined	13228_75_MDM2_MDM2	13228_75	MDM2	MDM2	428	IVW-MRE	0.122290720343593	0.0250874353144309	1.09039973301193e-06	0.0731193471273084	0.171462093559878
BMI	Sex-combined	13229_20_MDM4_MDM4	13229_20	MDM4	MDM4	428	IVW-MRE	0.159471883416672	0.0260365033825612	9.07207966887534e-10	0.108440336786852	0.210503430046492
BMI	Sex-combined	13230_174_IGHG2_IgG2__Kappa	13230_174	IgG2__Kappa	IGHG2	428	IVW-MRE	0.137033357443161	0.026038004212649	1.41861618958305e-07	0.085998869186369	0.188067845699953
BMI	Sex-combined	13231_90_IGHG4_IgG4__Kappa	13231_90	IgG4__Kappa	IGHG4	428	IVW-MRE	0.165082880054662	0.0284859183267892	6.82214521646789e-09	0.109250480134155	0.220915279975169
BMI	Sex-combined	13236_25_WNT3A_WNT3A	13236_25	WNT3A	WNT3A	428	IVW-MRE	0.16864024709587	0.0279745627850617	1.65649667859988e-09	0.113810104037149	0.223470390154591
BMI	Sex-combined	13268_45_WNT5A_WNT5A	13268_45	WNT5A	WNT5A	428	IVW-MRE	0.180127522621326	0.0332801611143312	6.21649342388243e-08	0.114898406837237	0.245356638405415
BMI	Sex-combined	13375_48_SYNGR3_SNG3	13375_48	SNG3	SYNGR3	428	IVW-MRE	0.139124735810179	0.0249850802654789	2.57218149397984e-08	0.0901539784898404	0.188095493130518
BMI	Sex-combined	13378_80_C5orf63_YD286	13378_80	YD286	C5orf63	428	IVW-MRE	0.140060020405961	0.025460110536834	3.77310813961613e-08	0.0901582037537664	0.189961837058156
BMI	Sex-combined	13386_248_RNF34_RNF34	13386_248	RNF34	RNF34	428	IVW-MRE	0.1116469412685	0.0264965690488596	2.51290306357354e-05	0.0597136659327352	0.163580216604265
BMI	Sex-combined	13397_88_DEFB4A_HBD_2	13397_88	HBD_2	DEFB4A	428	IVW-MRE	0.143869259467045	0.0267783260585359	7.7608963165314e-08	0.0913837403923146	0.196354778541775
BMI	Sex-combined	13403_5_ETV5_ETV5	13403_5	ETV5	ETV5	428	IVW-MRE	0.120517137105024	0.0259858753280545	3.52147471009466e-06	0.0695848214620372	0.171449452748011
BMI	Sex-combined	13412_5_WFDC6_WFDC6	13412_5	WFDC6	WFDC6	428	IVW-MRE	0.138394349507434	0.0254002004116186	5.07811321129695e-08	0.0886099567006615	0.188178742314206
