exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
19467_3_RBKS_RBSK	Female	rectal	19467_3	RBSK	RBKS	2	IVW-MRE	0.05995449	0.008189385	2.461283e-13	1.061788	1.044881	1.078969
19601_15_ASB9_ASB9	Female	rectal	19601_15	ASB9	ASB9	6	IVW-MRE	-0.3708609	0.02914712	4.363694e-37	0.69014	0.6518184	0.7307145
3202_28_KREMEN2_KREM2	Female	rectal	3202_28	KREM2	KREMEN2	2	IVW-MRE	0.06989287	0.009252714	4.228371e-14	1.072393	1.05312	1.092019
3730_81_TNFRSF4_TNR4	Female	rectal	3730_81	TNR4	TNFRSF4	2	IVW-MRE	-0.934374	0.007741439	0	0.3928317	0.3869162	0.3988377
4162_54_TF_Transferrin	Female	rectal	4162_54	Transferrin	TF	2	IVW-MRE	0.0709473	0.01452273	1.032935e-06	1.073525	1.043398	1.104521
4261_55_PON1_paraoxonase_1	Female	rectal	4261_55	paraoxonase_1	PON1	2	IVW-MRE	0.2544982	0.02715286	7.0636e-21	1.289814	1.222965	1.360317
4706_17_EPB41_41	Female	rectal	4706_17	41	EPB41	3	IVW-MRE	-0.6251195	0.04044601	6.910704e-54	0.5351975	0.4944083	0.5793519
4995_16_HPGD_HPG_	Female	rectal	4995_16	HPG_	HPGD	4	IVW-MRE	0.1409595	0.02421114	5.811523e-09	1.151378	1.098017	1.207332
5006_71_MAPK13_MK13	Female	rectal	5006_71	MK13	MAPK13	2	IVW-MRE	0.09687735	0.01491989	8.404929e-11	1.101725	1.069974	1.134419
5063_12_CD244_CD244	Female	rectal	5063_12	CD244	CD244	2	IVW-MRE	-0.3253673	0.05949076	4.520513e-08	0.722262	0.6427694	0.8115856
5097_14_KIR3DS1_KI3S1	Female	rectal	5097_14	KI3S1	KIR3DS1	2	IVW-MRE	-0.7519713	0.1634763	4.227332e-06	0.4714363	0.3421915	0.6494965
5339_49_S100A9_calgranulin_B	Female	rectal	5339_49	calgranulin_B	S100A9	2	IVW-MRE	0.1573411	0.0218704	6.280585e-13	1.170395	1.121285	1.221656
5355_69_TNFSF14_LIGHT	Female	rectal	5355_69	LIGHT	TNFSF14	2	IVW-MRE	0.0309672	0.003058133	4.228569e-24	1.031452	1.025288	1.037653
5534_49_TNFRSF10B_TRAIL_R2	Female	rectal	5534_49	TRAIL_R2	TNFRSF10B	2	IVW-MRE	-0.3099237	0.01706774	1.100992e-73	0.7335029	0.7093711	0.7584557
5656_53_ENDOU_PP11	Female	rectal	5656_53	PP11	ENDOU	2	IVW-MRE	0.1508123	0.01787469	3.250484e-17	1.162778	1.122746	1.204238
5704_74_GZMM_Granzyme_M	Female	rectal	5704_74	Granzyme_M	GZMM	3	IVW-MRE	-0.6333773	0.1172734	6.632134e-08	0.5307961	0.4217962	0.6679637
6411_58_DEFB135_DB135	Female	rectal	6411_58	DB135	DEFB135	3	IVW-MRE	0.166285	0.00731452	2.087299e-114	1.18091	1.1641	1.197962
6430_36_FAM19A2_F19A2	Female	rectal	6430_36	F19A2	FAM19A2	3	IVW-MRE	0.1990667	0.04197225	2.107673e-06	1.220263	1.123896	1.324894
6434_18_AOC2_Amine_oxidase	Female	rectal	6434_18	Amine_oxidase	AOC2	2	IVW-MRE	-0.3338332	0.02392846	3.088999e-44	0.7161732	0.6833603	0.7505617
6494_60_SPACA5_sperm_acrosome_associated_5	Female	rectal	6494_60	sperm_acrosome_associated_5	SPACA5	2	IVW-MRE	0.1100048	0.01755422	3.690754e-10	1.116283	1.07853	1.155359
6533_20_DNASE2B_DNS2B	Female	rectal	6533_20	DNS2B	DNASE2B	2	IVW-MRE	0.1718485	0.02615716	5.036753e-11	1.187498	1.128152	1.249966
6899_37_PCBD2_PHS2	Female	rectal	6899_37	PHS2	PCBD2	2	IVW-MRE	-0.1580186	0.02630423	1.885842e-09	0.8538339	0.8109289	0.8990089
6900_30_UBE2J1_UB2J1	Female	rectal	6900_30	UB2J1	UBE2J1	2	IVW-MRE	-0.05206921	0.002207086	4.674211e-123	0.9492632	0.9451656	0.9533785
6929_10_ST8SIA3_SIA8C	Female	rectal	6929_10	SIA8C	ST8SIA3	2	IVW-MRE	0.1728149	0.01105656	4.542351e-55	1.188646	1.163164	1.214686
6936_7_PMEPA1_PMEPA	Female	rectal	6936_7	PMEPA	PMEPA1	2	IVW-MRE	0.07935824	0.0123116	1.149844e-10	1.082592	1.056781	1.109034
7060_2_ERO1L_ERO1A	Female	rectal	7060_2	ERO1A	ERO1L	2	IVW-MRE	0.1924867	0.02911417	3.80594e-11	1.21226	1.145021	1.283448
7071_23_MAN1B1_MA1B1	Female	rectal	7071_23	MA1B1	MAN1B1	4	IVW-MRE	0.2830362	0.06198097	4.959328e-06	1.327153	1.175335	1.498581
7132_55_C1QL4_C1QL4	Female	rectal	7132_55	C1QL4	C1QL4	2	IVW-MRE	0.2378228	0.007819541	3.596489e-203	1.268484	1.249191	1.288075
7147_35_WFDC8_WFDC8	Female	rectal	7147_35	WFDC8	WFDC8	2	IVW-MRE	-0.140241	0.007292518	2.04455e-82	0.8691488	0.8568141	0.881661
7167_102_VAPA_VAPA	Female	rectal	7167_102	VAPA	VAPA	2	IVW-MRE	-0.2257129	0.05235171	1.621709e-05	0.7979471	0.7201309	0.8841721
7246_4_FREM2_FREM2	Female	rectal	7246_4	FREM2	FREM2	2	IVW-MRE	0.0688659	0.0006562334	0	1.071293	1.069916	1.072671
7782_34_EDDM3B_EP3B	Female	rectal	7782_34	EP3B	EDDM3B	2	IVW-MRE	-0.9300468	0.0800383	3.260523e-31	0.3945352	0.337253	0.4615468
7995_16_VWC2L_VWC2L	Female	rectal	7995_16	VWC2L	VWC2L	2	IVW-MRE	0.2499381	0.006696361	6.582155e-305	1.283946	1.267204	1.300909
8038_41_NSDHL_NSDHL	Female	rectal	8038_41	NSDHL	NSDHL	5	IVW-MRE	-0.2126223	0.04589387	3.605587e-06	0.8084615	0.7389136	0.8845553
8089_173_NR4A1_NR4A1	Female	rectal	8089_173	NR4A1	NR4A1	2	IVW-MRE	0.1092433	0.01299608	4.247264e-17	1.115434	1.08738	1.144211
8369_102_DAG1_DAG1	Female	rectal	8369_102	DAG1	DAG1	2	IVW-MRE	-0.2016303	0.02811881	7.464074e-13	0.8173971	0.7735669	0.8637107
8372_29_CDHR1_CDHR1	Female	rectal	8372_29	CDHR1	CDHR1	2	IVW-MRE	0.1326304	0.02355976	1.806981e-08	1.141828	1.0903	1.195791
8748_45_CD74_HG2A	Female	rectal	8748_45	HG2A	CD74	2	IVW-MRE	0.2045784	0.02852868	7.446731e-13	1.227008	1.160281	1.297572
8749_194_CD1D_CD1D	Female	rectal	8749_194	CD1D	CD1D	2	IVW-MRE	0.2095974	0.01160478	6.428696e-73	1.233182	1.205449	1.261552
8758_2_PCDHA7_PCDA7	Female	rectal	8758_2	PCDA7	PCDHA7	2	IVW-MRE	-0.1708576	0.0282902	1.546282e-09	0.8429416	0.7974737	0.8910018
8850_5_PLA2G2C_PA2GC	Female	rectal	8850_5	PA2GC	PLA2G2C	2	IVW-MRE	0.07509644	0.0002837344	0	1.077988	1.077389	1.078588
9030_56_C17orf89_CQ089	Female	rectal	9030_56	CQ089	C17orf89	2	IVW-MRE	0.2814219	0.01722331	5.159574e-60	1.325013	1.28103	1.370505
9302_90_GADD45GIP1_G45IP	Female	rectal	9302_90	G45IP	GADD45GIP1	3	IVW-MRE	0.1854516	0.02666544	3.531751e-12	1.203762	1.142464	1.268349
9388_18_MCEE_MCEE	Female	rectal	9388_18	MCEE	MCEE	2	IVW-MRE	0.05645491	0.006322615	4.297054e-19	1.058079	1.045048	1.071273
9402_18_DCBLD1_DCBD1	Female	rectal	9402_18	DCBD1	DCBLD1	2	IVW-MRE	0.1338135	0.02511221	9.895912e-08	1.14318	1.088275	1.200855
9580_5_LAMC2_Laminin_gamma_2	Female	rectal	9580_5	Laminin_gamma_2	LAMC2	10	IVW-MRE	-0.2148884	0.05215697	3.788204e-05	0.8066315	0.7282463	0.8934538
9895_77_ERCC4_XPF	Female	rectal	9895_77	XPF	ERCC4	2	IVW-MRE	0.1347806	0.006466173	1.72936e-96	1.144286	1.129875	1.15888
9926_4_S100P_S100P	Female	rectal	9926_4	S100P	S100P	5	IVW-MRE	0.4564729	0.08349659	4.578062e-08	1.578497	1.340201	1.859163
10075_75_ACBD6_ACBD6	Sex-combined	overall	10075_75	ACBD6	ACBD6	3	IVW-MRE	0.0782498617690462	0.0122157725541653	1.49738264570434e-10	1.08139282364068	1.05580863030865	1.10759696923456
10447_18_PABPC3_PABP3	Sex-combined	overall	10447_18	PABP3	PABPC3	2	IVW-MRE	0.0596326973505123	0.0141315917951676	2.445033107989e-05	1.06144660278656	1.03245016405801	1.09125740862765
10462_14_INSL5_INSL5	Sex-combined	overall	10462_14	INSL5	INSL5	2	IVW-MRE	-0.0811176081407588	0.00337813385056028	2.05634925624936e-127	0.922085240336629	0.916000150059269	0.928210754541519
10490_3_RPN1_RPN1	Sex-combined	overall	10490_3	RPN1	RPN1	2	IVW-MRE	0.0866375201182974	0.00686659097280517	1.69634489269407e-36	1.09050132327757	1.07592311186472	1.10527706204684
10530_8_PSMB6_PSB6	Sex-combined	overall	10530_8	PSB6	PSMB6	3	IVW-MRE	-0.0529656884304758	0.0114425397231009	3.67719291999847e-06	0.948412553447294	0.927378893299703	0.969923273038875
10553_8_TOR1AIP2_TOIP2	Sex-combined	overall	10553_8	TOIP2	TOR1AIP2	2	IVW-MRE	-0.0926663351394262	0.00264910288127979	4.4895599779208e-268	0.911497584276621	0.906777134022348	0.916242607989759
10562_42_NETO2_NETO2	Sex-combined	overall	10562_42	NETO2	NETO2	2	IVW-MRE	-0.106369737395228	0.0170583122792099	4.4989380148896e-10	0.899092158620021	0.869528620694199	0.929660842039495
10668_5_STX4_STX4	Sex-combined	overall	10668_5	STX4	STX4	2	IVW-MRE	0.167930640035099	0.0329915210485971	3.57846203692622e-07	1.18285456505139	1.10878770272925	1.26186908334117
10708_3_GNRH2_GON2	Sex-combined	overall	10708_3	GON2	GNRH2	3	IVW-MRE	-0.163027343918346	0.0326454625562157	5.91798532841779e-07	0.849567957580119	0.796910860266972	0.90570445269758
10722_13_SYK_KSYK	Sex-combined	overall	10722_13	KSYK	SYK	2	IVW-MRE	0.062950199167313	0.0102722608160701	8.88934775514693e-10	1.06497380132855	1.04374642076286	1.08663289756456
10833_64_HHIP_HHIP	Sex-combined	overall	10833_64	HHIP	HHIP	7	IVW-MRE	0.257615559254658	0.052600915192515	9.70394441279716e-07	1.29384131768002	1.16709501187329	1.43435224922178
11135_5_MRPL55_RM55	Sex-combined	overall	11135_5	RM55	MRPL55	2	IVW-MRE	0.189776574535413	0.0339414220986222	2.25379571975282e-08	1.20897945068407	1.13116874657702	1.29214258845052
11144_10_DEFB116_DB116	Sex-combined	overall	11144_10	DB116	DEFB116	2	IVW-MRE	-0.0428434592069859	0.00379152297872774	1.31514075509648e-29	0.9580613540131	0.950968020491777	0.965207597179502
11149_3_TLR1_TLR1	Sex-combined	overall	11149_3	TLR1	TLR1	2	IVW-MRE	-0.075254968019492	0.00663596734094301	8.2702035620743e-30	0.927506971562379	0.915521469513914	0.939649381192083
11155_16_COL6A5_CO6A5	Sex-combined	overall	11155_16	CO6A5	COL6A5	2	IVW-MRE	-0.0990015794093297	0.016650459609361	2.74981126453355e-09	0.905741277486195	0.876659620254124	0.935787668085497
11330_15_CSNK2B_CSK2B	Sex-combined	overall	11330_15	CSK2B	CSNK2B	3	IVW-MRE	-0.212463694664027	0.00425741364215417	0	0.80858967190827	0.801870443927256	0.815365203279692
11354_21_PLCB1_Phospholipase_C_beta_1	Sex-combined	overall	11354_21	Phospholipase_C_beta_1	PLCB1	2	IVW-MRE	0.0861753302119602	0.00384645571906824	3.61176851718505e-111	1.08999742103134	1.0818107710466	1.09824602384533
11378_37_SYK_KSYK	Sex-combined	overall	11378_37	KSYK	SYK	2	IVW-MRE	0.119261678037652	0.0207441356790684	8.9679657127918e-09	1.12666470312592	1.08177495840642	1.1734172097492
11476_43_VPS4A_VPS4A	Sex-combined	overall	11476_43	VPS4A	VPS4A	2	IVW-MRE	0.105059089567091	0.00246231659127366	0	1.11077624370394	1.10542839657763	1.11614996267231
11490_42_UBL4A_UBL4A	Sex-combined	overall	11490_42	UBL4A	UBL4A	2	IVW-MRE	0.0971413341836038	0.00450745069513237	5.15028077569582e-103	1.1020161151629	1.09232311981599	1.11179512366571
11546_7_CYGB_CYGB	Sex-combined	overall	11546_7	CYGB	CYGB	2	IVW-MRE	-0.204356890335845	0.00218492213453783	0	0.815171392474604	0.811687928077841	0.818669806612252
11567_23_ZNF10_ZNF10	Sex-combined	overall	11567_23	ZNF10	ZNF10	2	IVW-MRE	-0.161999601638098	0.0159064754048529	2.32536811958219e-24	0.850441543323676	0.824336636194026	0.877373134779034
11615_16_DAPP1_DAPP1	Sex-combined	overall	11615_16	DAPP1	DAPP1	3	IVW-MRE	-0.0463950879364017	0.0107746016028957	1.66257215368202e-05	0.954664711161268	0.934715282204028	0.975039916526894
11617_1_ITGAL_LFA_1_alpha_L_chain	Sex-combined	overall	11617_1	LFA_1_alpha_L_chain	ITGAL	2	IVW-MRE	-0.506634524540672	0.0292168123400783	2.32649809622577e-67	0.602519936498523	0.568985984637775	0.638030256772132
11664_32_ARFGAP2_ARFG2	Sex-combined	overall	11664_32	ARFG2	ARFGAP2	2	IVW-MRE	0.074540039239725	0.0134517075677757	3.00222607604231e-08	1.07738848047431	1.04935395348141	1.10617197753694
11671_19_BRPF1_BRPF1	Sex-combined	overall	11671_19	BRPF1	BRPF1	2	IVW-MRE	0.0187806755716656	0.00278860556513338	1.64165771952443e-11	1.01895814169612	1.01340404814012	1.02454267518897
11683_19_GGA3_GGA3	Sex-combined	overall	11683_19	GGA3	GGA3	2	IVW-MRE	0.0855454214637432	0.00304246649928418	6.04915084064531e-174	1.08931103832223	1.08283455093116	1.09582626190701
11837_7_TNFRSF18_GITR	Sex-combined	overall	11837_7	GITR	TNFRSF18	2	IVW-MRE	-0.0895412471780516	0.0165306639873112	6.07172975958598e-08	0.914350549966552	0.885200285222162	0.94446075332467
12343_14_ACAP2_CENB2	Sex-combined	overall	12343_14	CENB2	ACAP2	2	IVW-MRE	0.185633542657309	0.0310759186842033	2.32146114904809e-09	1.20398097185826	1.13283658785469	1.27959336424849
12423_38_A1CF_A1CF	Sex-combined	overall	12423_38	A1CF	A1CF	2	IVW-MRE	0.032925165451893	0.00755987776763147	1.32914508502691e-05	1.03347319684773	1.01827274539401	1.04890055580285
12444_39_NR5A2_NR5A2	Sex-combined	overall	12444_39	NR5A2	NR5A2	2	IVW-MRE	-0.138085269897975	0.0233226271562477	3.20658499519959e-09	0.871024416415997	0.832104188761613	0.911765070095304
12569_25_CCT5_TCP_1_epsilon	Sex-combined	overall	12569_25	TCP_1_epsilon	CCT5	2	IVW-MRE	0.0906577805265293	0.0110608315430816	2.47920265967474e-16	1.09489424700462	1.07141322784037	1.11888987458201
12647_52_SETD2_SETD2	Sex-combined	overall	12647_52	SETD2	SETD2	2	IVW-MRE	-0.1409342	0.02285827	7.023133e-10	0.8685465	0.8304925	0.9083441
12652_37_AHCYL1_SAHH2	Sex-combined	overall	12652_37	SAHH2	AHCYL1	2	IVW-MRE	0.08859776	0.004533144	4.600074e-85	1.092641	1.082976	1.102392
12667_2_GDA_GUAD	Sex-combined	overall	12667_2	GUAD	GDA	6	IVW-MRE	-0.08191558	0.01508898	5.672357e-08	0.9213497	0.8945003	0.949005
12729_12_PSMG3_PSMG3	Sex-combined	overall	12729_12	PSMG3	PSMG3	2	IVW-MRE	0.09816606	0.006359369	9.308985e-54	1.103146	1.089481	1.116982
12750_9_ITGB2_LFA_1_beta_2	Sex-combined	overall	12750_9	LFA_1_beta_2	ITGB2	3	IVW-MRE	-0.03697116	0.00818157	6.218085e-06	0.9637039	0.9483733	0.9792823
12813_18_EHBP1_EHBP1	Sex-combined	overall	12813_18	EHBP1	EHBP1	3	IVW-MRE	0.1190672	0.006620496	2.57073e-72	1.126446	1.111923	1.141158
12892_10_SYTL1_SYTL1	Sex-combined	overall	12892_10	SYTL1	SYTL1	3	IVW-MRE	0.02569427	0.002805463	5.254767e-20	1.026027	1.020401	1.031685
13130_150_HK2_HXK2	Sex-combined	overall	13130_150	HXK2	HK2	2	IVW-MRE	0.05685613	0.0130969	1.417134e-05	1.058504	1.031678	1.086027
13509_5_SCAMP5_SCAM5	Sex-combined	overall	13509_5	SCAM5	SCAMP5	2	IVW-MRE	0.02389568	0.003947617	1.420041e-09	1.024183	1.01629	1.032139
13530_5_UTS2R_UR2R	Sex-combined	overall	13530_5	UR2R	UTS2R	2	IVW-MRE	-0.06727381	0.00674978	2.129486e-23	0.9349392	0.9226518	0.9473902
13547_5_HTR7_5HT7R	Sex-combined	overall	13547_5	5HT7R	HTR7	2	IVW-MRE	-0.2108372	0.02163832	1.962808e-22	0.8099059	0.7762751	0.8449937
13561_5_HTR6_5HT6R	Sex-combined	overall	13561_5	5HT6R	HTR6	2	IVW-MRE	0.01297596	0.002151003	1.61425e-09	1.013061	1.008798	1.017341
13588_11_ANXA9_ANXA9	Sex-combined	overall	13588_11	ANXA9	ANXA9	2	IVW-MRE	-0.07543644	0.01484417	3.736954e-07	0.9273387	0.9007469	0.9547155
13589_10_APBB3_APBB3	Sex-combined	overall	13589_10	APBB3	APBB3	4	IVW-MRE	-0.09966889	0.02062975	1.356326e-06	0.9051371	0.8692685	0.9424857
13594_158_GGA1_GGA1	Sex-combined	overall	13594_158	GGA1	GGA1	2	IVW-MRE	0.09060966	0.002675932	2.502575e-251	1.094842	1.089114	1.100599
13622_16_PPP2R5A_2A5A	Sex-combined	overall	13622_16	2A5A	PPP2R5A	2	IVW-MRE	0.1054021	0.004801094	7.972823e-107	1.111157	1.10075	1.121663
13654_1_ROCK2_ROCK2	Sex-combined	overall	13654_1	ROCK2	ROCK2	2	IVW-MRE	0.08555408	0.006764717	1.16073e-36	1.08932	1.074973	1.10386
13729_26_SFXN5_SFXN5	Sex-combined	overall	13729_26	SFXN5	SFXN5	4	IVW-MRE	-0.05991795	0.01455862	3.86116e-05	0.9418418	0.9153463	0.9691043
13954_9_GNPNAT1_GNA1	Sex-combined	overall	13954_9	GNA1	GNPNAT1	2	IVW-MRE	0.07886539	0.007862495	1.118569e-23	1.082059	1.065511	1.098863
13991_47_EIF4G3_IF4G3	Sex-combined	overall	13991_47	IF4G3	EIF4G3	2	IVW-MRE	-0.01773401	0.0007997825	6.184702e-109	0.9824223	0.9808835	0.9839635
14039_33_KLK5_kallikrein_5	Sex-combined	overall	14039_33	kallikrein_5	KLK5	2	IVW-MRE	-0.1430502	0.02187969	6.233287e-11	0.8667106	0.8303281	0.9046872
14090_23_DEF6_DEFI6	Sex-combined	overall	14090_23	DEFI6	DEF6	2	IVW-MRE	0.06871046	0.009154916	6.128451e-14	1.071126	1.052078	1.090519
14115_34_ADM_Adrenomedullin	Sex-combined	overall	14115_34	Adrenomedullin	ADM	2	IVW-MRE	-0.07995256	5.68775e-06	0	0.9231601	0.9231499	0.9231704
14291_53_AGAP2_AGAP2	Sex-combined	overall	14291_53	AGAP2	AGAP2	2	IVW-MRE	0.07765072	0.01095735	1.374118e-12	1.080745	1.057782	1.104207
14332_3_RALA_RALA	Sex-combined	overall	14332_3	RALA	RALA	2	IVW-MRE	0.1236774	0.006528973	5.058033e-80	1.131651	1.117261	1.146225
14688_6_PTPN7_PTN7	Sex-combined	overall	14688_6	PTN7	PTPN7	2	IVW-MRE	-0.08967168	0.002544185	3.986731e-272	0.9142313	0.9096837	0.9188016
14713_46_AZU1_Azurocidin	Sex-combined	overall	14713_46	Azurocidin	AZU1	3	IVW-MRE	-0.1314933	0.02454956	8.497219e-08	0.8767851	0.8355957	0.920005
15298_199_NETO1_NETO1	Sex-combined	overall	15298_199	NETO1	NETO1	2	IVW-MRE	0.07463055	0.005474589	2.577839e-42	1.077486	1.065986	1.08911
15329_167_ROBLD3_MAPIP	Sex-combined	overall	15329_167	MAPIP	ROBLD3	2	IVW-MRE	0.02345247	0.004982638	2.515883e-06	1.02373	1.013781	1.033776
15368_3_BMPER_BMPER	Sex-combined	overall	15368_3	BMPER	BMPER	3	IVW-MRE	0.1703732	0.01999567	1.588565e-17	1.185747	1.140175	1.233141
15504_39_BIRC7_Livin_B	Sex-combined	overall	15504_39	Livin_B	BIRC7	4	IVW-MRE	-0.1238989	0.01290364	7.851534e-22	0.8834691	0.8614054	0.906098
15603_20_ITGA2_Integrin_alpha_2	Sex-combined	overall	15603_20	Integrin_alpha_2	ITGA2	2	IVW-MRE	0.06839787	0.003376987	3.268046e-91	1.070791	1.063727	1.077902
15615_8_LILRB3_LIRB3	Sex-combined	overall	15615_8	LIRB3	LILRB3	4	IVW-MRE	0.01897154	0.003721374	3.432729e-07	1.019153	1.011746	1.026613
17163_117_ANXA3_Annexin_III	Sex-combined	overall	17163_117	Annexin_III	ANXA3	2	IVW-MRE	-0.06121363	0.01210501	4.261643e-07	0.9406223	0.9185679	0.9632062
17165_1_PPBP_BTG	Sex-combined	overall	17165_1	BTG	PPBP	3	IVW-MRE	-0.03058855	0.00438902	3.184427e-12	0.9698745	0.961567	0.9782539
17195_43_BAG1_BAG_1	Sex-combined	overall	17195_43	BAG_1	BAG1	2	IVW-MRE	0.1092619	0.0007728953	0	1.115454	1.113766	1.117146
17396_23_ADH1A_ADH1A	Sex-combined	overall	17396_23	ADH1A	ADH1A	3	IVW-MRE	-0.08806195	0.02127845	3.495056e-05	0.9157041	0.8782994	0.9547018
17462_19_IRF1_IRF1	Sex-combined	overall	17462_19	IRF1	IRF1	2	IVW-MRE	-0.05573094	0.002987183	1.114222e-77	0.9457936	0.9402722	0.9513473
17514_48_RAB21_RAB21	Sex-combined	overall	17514_48	RAB21	RAB21	2	IVW-MRE	0.09370577	0.01204078	7.118141e-15	1.098237	1.072622	1.124463
17726_3_SAR1A_SAR1A	Sex-combined	overall	17726_3	SAR1A	SAR1A	4	IVW-MRE	0.08133281	0.01113047	2.727254e-13	1.084732	1.061324	1.108656
17814_8_BPNT1_BPNT1	Sex-combined	overall	17814_8	BPNT1	BPNT1	2	IVW-MRE	0.09691722	0.01519501	1.791523e-10	1.101769	1.06944	1.135076
17818_22_SUGT1_SUGT1	Sex-combined	overall	17818_22	SUGT1	SUGT1	2	IVW-MRE	0.09219296	0.008542516	3.745102e-27	1.096576	1.078369	1.115091
17819_30_FAHD1_FAHD1	Sex-combined	overall	17819_30	FAHD1	FAHD1	2	IVW-MRE	-0.191321	0.03776912	4.072427e-07	0.8258674	0.7669387	0.8893241
17835_28_ANXA13_ANX13	Sex-combined	overall	17835_28	ANX13	ANXA13	2	IVW-MRE	-0.07288778	0.01172801	5.137454e-10	0.9297052	0.9085779	0.9513237
17854_33_NAA10_NAA10	Sex-combined	overall	17854_33	NAA10	NAA10	2	IVW-MRE	0.07357881	0.01072377	6.824658e-12	1.076353	1.053966	1.099216
18160_2_PCMT1_PIMT	Sex-combined	overall	18160_2	PIMT	PCMT1	3	IVW-MRE	-0.06864048	0.01328729	2.393167e-07	0.9336623	0.9096607	0.9582971
18267_74_CARD17_CAR17	Sex-combined	overall	18267_74	CAR17	CARD17	2	IVW-MRE	0.02982891	0.003625155	1.898663e-16	1.030278	1.022984	1.037625
18395_5_ADPRH_ADPRH	Sex-combined	overall	18395_5	ADPRH	ADPRH	4	IVW-MRE	-0.118289	0.02370605	6.043442e-07	0.8884392	0.8481032	0.9306936
18429_10_CDH1_Cadherin_E	Sex-combined	overall	18429_10	Cadherin_E	CDH1	2	IVW-MRE	-0.1401782	0.02467631	1.341605e-08	0.8692033	0.8281642	0.912276
18878_15_GREM1_GREM1	Sex-combined	overall	18878_15	GREM1	GREM1	14	IVW-MRE	0.1934008	0.03428836	1.696342e-08	1.213369	1.134504	1.297716
18900_37_HRAS_H_ras__WT_	Sex-combined	overall	18900_37	H_ras__WT_	HRAS	2	IVW-MRE	-0.1266079	0.005877373	6.349418e-103	0.881079	0.8709876	0.8912874
18909_11_EXOSC8_EXOS8	Sex-combined	overall	18909_11	EXOS8	EXOSC8	2	IVW-MRE	0.1060575	0.003027805	8.481007e-269	1.111886	1.105307	1.118504
19153_53_MPPED2_MPPD2	Sex-combined	overall	19153_53	MPPD2	MPPED2	4	IVW-MRE	-0.06291738	0.005277229	9.043364e-33	0.939021	0.9293585	0.9487841
19161_1_USP15_UBP15	Sex-combined	overall	19161_1	UBP15	USP15	4	IVW-MRE	0.07278391	0.01218456	2.322823e-09	1.075498	1.050118	1.101492
19177_7_MOBKL1A_MOL1A	Sex-combined	overall	19177_7	MOL1A	MOBKL1A	2	IVW-MRE	-0.06589294	0.008091648	3.845593e-16	0.9362311	0.9214999	0.9511977
19222_124_RAB5B_RAB5B	Sex-combined	overall	19222_124	RAB5B	RAB5B	2	IVW-MRE	0.08437091	0.01215956	3.958625e-12	1.088032	1.062408	1.114275
19260_4_GIPC1_GIPC1	Sex-combined	overall	19260_4	GIPC1	GIPC1	2	IVW-MRE	0.2573882	0.02611504	6.461069e-23	1.293547	1.229002	1.361482
19383_131_CINP_CINP	Sex-combined	overall	19383_131	CINP	CINP	3	IVW-MRE	0.1373254	0.01512485	1.091177e-19	1.147201	1.113692	1.181719
2514_65_EFNB3_Ephrin_B3	Sex-combined	overall	2514_65	Ephrin_B3	EFNB3	2	IVW-MRE	-0.2319335	0.04926157	2.499107e-06	0.7929989	0.7200129	0.8733833
2634_2_IL2RG_IL_2_sRg	Sex-combined	overall	2634_2	IL_2_sRg	IL2RG	2	IVW-MRE	0.09570646	0.002114997	0	1.100436	1.095884	1.105007
2743_5_SHH_Sonic_Hedgehog	Sex-combined	overall	2743_5	Sonic_Hedgehog	SHH	5	IVW-MRE	0.1294091	0.03085406	2.737966e-05	1.138156	1.071367	1.209108
2747_3_ULBP3_ULBP_3	Sex-combined	overall	2747_3	ULBP_3	ULBP3	2	IVW-MRE	0.1080507	0.004942539	6.058687e-106	1.114104	1.103364	1.124949
2781_63_CCL4L1_LAG_1	Sex-combined	overall	2781_63	LAG_1	CCL4L1	2	IVW-MRE	-0.1287711	0.01786338	5.650306e-13	0.8791752	0.8489259	0.9105023
3122_6_DIABLO_SMAC	Sex-combined	overall	3122_6	SMAC	DIABLO	3	IVW-MRE	-0.02267973	0.001487935	1.849088e-52	0.9775755	0.9747287	0.9804306
3312_64_FCGR1A_FCGR1	Sex-combined	overall	3312_64	FCGR1	FCGR1A	3	IVW-MRE	-0.243844	0.02908844	5.166215e-17	0.7836099	0.7401834	0.8295842
3313_21_FCN2_FCN2	Sex-combined	overall	3313_21	FCN2	FCN2	9	IVW-MRE	-0.05732657	0.01140871	5.039355e-07	0.9442856	0.9234047	0.9656387
3332_57_HFE2_RGM_C	Sex-combined	overall	3332_57	RGM_C	HFE2	8	IVW-MRE	0.05324373	0.01249834	2.043674e-05	1.054687	1.029164	1.080842
3419_49_CAMK2D_CAMK2D	Sex-combined	overall	3419_49	CAMK2D	CAMK2D	3	IVW-MRE	0.2185469	0.05055591	1.540092e-05	1.244267	1.126885	1.373877
3477_63_NTRK1_TrkA	Sex-combined	overall	3477_63	TrkA	NTRK1	4	IVW-MRE	-0.1550282	0.03513199	1.020722e-05	0.856391	0.7994055	0.9174387
3587_53_BMP10_BMP10	Sex-combined	overall	3587_53	BMP10	BMP10	2	IVW-MRE	-0.1678668	0.0245311	7.754109e-12	0.8454664	0.8057774	0.8871104
3603_60_CLEC7A_CLC7A	Sex-combined	overall	3603_60	CLC7A	CLEC7A	2	IVW-MRE	-0.2119024	0.04608494	4.263937e-06	0.8090436	0.7391688	0.8855238
